#smiles: CC(=O)OC1=CC=CC=C1C(=O)O

168 atoms
168 bonds
256 angles
392 dihedrals
0 impropers

9 atom types
10 bond types
14 angle types
10 dihedral types

   0.0000   22.6388 xlo xhi
   0.0000    6.4910 ylo yhi
   0.0000   11.2563 zlo zhi
   0.0000    1.2273    0.0000 xy xz yz

Masses

1  12.0107800 #U00c3
2  12.0107800 #U00c
3  15.9994300 #U00o
4  15.9994300 #U00os
5  12.0107800 #U00ca
6  15.9994300 #U00oh
7   1.0079470 #U00hc
8   1.0079470 #U00ha
9   1.0079470 #U00ho

Bond Coeffs

1 harmonic 313.0000000   1.5240000 #U00(c3-c)
2 harmonic 637.7000000   1.2180000 #U00(c-o)
3 harmonic 390.8000000   1.3580000 #U00(c-os)
4 harmonic 376.6000000   1.3700000 #U00(os-ca)
5 harmonic 461.1000000   1.3980000 #U00(ca-ca)
6 harmonic 345.9000000   1.4910000 #U00(ca-c)
7 harmonic 400.1000000   1.3510000 #U00(c-oh)
8 harmonic 330.6000000   1.0970000 #U00(c3-hc)
9 harmonic 345.8000000   1.0860000 #U00(ca-ha)
10 harmonic 371.4000000   0.9730000 #U00(oh-ho)

Angle Coeffs

1 harmonic  67.4000000 123.2000528 #U00(c3-c-o)
2 harmonic  68.9000000 110.7200477 #U00(c3-c-os)
3 harmonic  46.9000000 108.7700466 #U00(c-c3-hc)
4 harmonic  63.4000000 121.1500522 #U00(c-os-ca)
5 harmonic  75.3000000 123.2500525 #U00(o-c-os)
6 harmonic  69.6000000 119.2000511 #U00(os-ca-ca)
7 harmonic  66.6000000 120.0200517 #U00(ca-ca-ca)
8 harmonic  48.2000000 119.8800511 #U00(ca-ca-ha)
9 harmonic  64.3000000 120.3300516 #U00(ca-ca-c)
10 harmonic  68.7000000 122.6000525 #U00(ca-c-o)
11 harmonic  69.2000000 113.4500489 #U00(ca-c-oh)
12 harmonic  49.9000000 106.5500460 #U00(c-oh-ho)
13 harmonic  75.9000000 122.1000523 #U00(o-c-oh)
14 harmonic  39.4000000 107.5800459 #U00(hc-c3-hc)

Dihedral Coeffs

1 charmm 2.700000 2 180 0.0 #U00(c3-c-os-ca,o-c-os-ca)
2 charmm 0.900000 2 180 0.0 #U00(c-os-ca-ca)
3 charmm 0.800000 1 0 0.0 #U00(o-c-c3-hc)
4 charmm 0.080000 3 180 0.0 #U00(o-c-c3-hc)
5 charmm 3.625000 2 180 0.0 #U00(os-ca-ca-ca,os-ca-ca-ha,os-ca-ca-c,ca-ca-ca-ca,ca-ca-ca-ha,ca-ca-ca-c,c-ca-ca-ha,ha-ca-ca-ha)
6 charmm 1.000000 2 180 0.0 #U00(ca-ca-c-o,ca-ca-c-oh)
7 charmm 2.300000 2 180 0.0 #U00(ca-c-oh-ho,o-c-oh-ho)
8 charmm 1.900000 1 0 0.0 #U00(o-c-oh-ho)
9 charmm 10.500000 2 180 0.0 #U00(os-c3-c-o,oh-o-c-ca)
10 charmm 1.100000 2 180 0.0 #U00(os-ca-ca-ca,ca-ca-ca-ha,c-ca-ca-ca)

Atoms

     1      1      1    0.02251800   1.8597247   1.0664713   6.4881261 #U00:c3
     2      1      2    0.26273500   2.3277208   1.6759762   7.7904790 #U00:c
     3      1      3   -0.26654000   2.0234567   1.4176344   8.8930326 #U00:o
     4      1      4   -0.27756100   3.1952393   2.7229745   7.4831822 #U00:os
     5      1      5    0.09861200   3.7767314   3.3831092   8.5806706 #U00:ca
     6      1      5   -0.03027200   3.2321903   4.5781023   8.9121683 #U00:ca
     7      1      5   -0.05959500   3.7744053   5.2596573  10.0231643 #U00:ca
     8      1      5   -0.06126400   4.8921684   4.8370932  10.6613960 #U00:ca
     9      1      5   -0.04617100   5.4529116   3.6297672  10.2916268 #U00:ca
    10      1      5    0.07770600   4.9366491   2.8904423   9.2110229 #U00:ca
    11      1      2    0.29269500   5.6091606   1.5851022   8.8800879 #U00:c
    12      1      3   -0.26081100   6.5788238   1.2164134   9.5200081 #U00:o
    13      1      6   -0.32780000   5.1241279   0.9152310   7.8782780 #U00:oh
    14      1      7    0.03365900   1.3200947   0.2654819   6.6777946 #U00:hc
    15      1      7    0.03365900   1.3180422   1.7129749   5.9945377 #U00:hc
    16      1      7    0.03365900   2.6361858   0.8074804   5.9478241 #U00:hc
    17      1      8    0.06509300   2.5111705   4.9448438   8.4140775 #U00:ha
    18      1      8    0.06237000   3.3376373   6.0379282  10.3360891 #U00:ha
    19      1      8    0.06230100   5.2840989   5.3641624  11.3491553 #U00:ha
    20      1      8    0.06323000   6.1993797   3.2928843  10.7739589 #U00:ha
    21      1      9    0.22177600   5.5666831   0.2090102   7.7741573 #U00:ho
    22      2      1    0.02251800  11.3006038  -1.0664713  10.3963103 #U00:c3
    23      2      2    0.26273500  10.8326078  -1.6759762   9.0939574 #U00:c
    24      2      3   -0.26654000  11.1368718  -1.4176344   7.9914037 #U00:o
    25      2      4   -0.27756100   9.9650892  -2.7229745   9.4012542 #U00:os
    26      2      5    0.09861200   9.3835972  -3.3831092   8.3037658 #U00:ca
    27      2      5   -0.03027200   9.9281382  -4.5781023   7.9722681 #U00:ca
    28      2      5   -0.05959500   9.3859232  -5.2596573   6.8612721 #U00:ca
    29      2      5   -0.06126400   8.2681601  -4.8370932   6.2230404 #U00:ca
    30      2      5   -0.04617100   7.7074169  -3.6297672   6.5928096 #U00:ca
    31      2      5    0.07770600   8.2236795  -2.8904423   7.6734135 #U00:ca
    32      2      2    0.29269500   7.5511679  -1.5851022   8.0043485 #U00:c
    33      2      3   -0.26081100   6.5815048  -1.2164134   7.3644283 #U00:o
    34      2      6   -0.32780000   8.0362006  -0.9152310   9.0061584 #U00:oh
    35      2      7    0.03365900  11.8402339  -0.2654819  10.2066418 #U00:hc
    36      2      7    0.03365900  11.8422863  -1.7129749  10.8898987 #U00:hc
    37      2      7    0.03365900  10.5241427  -0.8074804  10.9366123 #U00:hc
    38      2      8    0.06509300  10.6491580  -4.9448438   8.4703589 #U00:ha
    39      2      8    0.06237000   9.8226912  -6.0379282   6.5483472 #U00:ha
    40      2      8    0.06230100   7.8762297  -5.3641624   5.5352811 #U00:ha
    41      2      8    0.06323000   6.9609488  -3.2928843   6.1104775 #U00:ha
    42      2      9    0.22177600   7.5936455  -0.2090102   9.1102791 #U00:ho
    43      3      1    0.02251800  10.6869583   4.3119713   4.7681648 #U00:c3
    44      3      2    0.26273500  10.2189622   4.9214762   3.4658120 #U00:c
    45      3      3   -0.26654000  10.5232262   4.6631344   2.3632583 #U00:o
    46      3      4   -0.27756100   9.3514437   5.9684745   3.7731087 #U00:os
    47      3      5    0.09861200   8.7699516   6.6286092   2.6756204 #U00:ca
    48      3      5   -0.03027200   9.3144927   7.8236023   2.3441226 #U00:ca
    49      3      5   -0.05959500   8.7722777   8.5051573   1.2331267 #U00:ca
    50      3      5   -0.06126400   7.6545146   8.0825932   0.5948950 #U00:ca
    51      3      5   -0.04617100   7.0937714   6.8752672   0.9646641 #U00:ca
    52      3      5    0.07770600   7.6100339   6.1359423   2.0452681 #U00:ca
    53      3      2    0.29269500   6.9375223   4.8306022   2.3762030 #U00:c
    54      3      3   -0.26081100   5.9678592   4.4619134   1.7362829 #U00:o
    55      3      6   -0.32780000   7.4225551   4.1607310   3.3780129 #U00:oh
    56      3      7    0.03365900  11.2265883   3.5109819   4.5784963 #U00:hc
    57      3      7    0.03365900  11.2286408   4.9584749   5.2617532 #U00:hc
    58      3      7    0.03365900   9.9104971   4.0529804   5.3084668 #U00:hc
    59      3      8    0.06509300  10.0355125   8.1903438   2.8422135 #U00:ha
    60      3      8    0.06237000   9.2090457   9.2834282   0.9202018 #U00:ha
    61      3      8    0.06230100   7.2625841   8.6096624  -0.0928644 #U00:ha
    62      3      8    0.06323000   6.3473032   6.5383843   0.4823321 #U00:ha
    63      3      9    0.22177600   6.9799999   3.4545102   3.4821336 #U00:ho
    64      4      1    0.02251800   1.2460791   2.1790287   0.8599806 #U00:c3
    65      4      2    0.26273500   1.7140752   1.5695238   2.1623335 #U00:c
    66      4      3   -0.26654000   1.4098112   1.8278656   3.2648872 #U00:o
    67      4      4   -0.27756100   2.5815937   0.5225255   1.8550367 #U00:os
    68      4      5    0.09861200   3.1630858  -0.1376092   2.9525251 #U00:ca
    69      4      5   -0.03027200   2.6185447  -1.3326023   3.2840229 #U00:ca
    70      4      5   -0.05959500   3.1607597  -2.0141573   4.3950188 #U00:ca
    71      4      5   -0.06126400   4.2785228  -1.5915932   5.0332505 #U00:ca
    72      4      5   -0.04617100   4.8392660  -0.3842672   4.6634813 #U00:ca
    73      4      5    0.07770600   4.3230035   0.3550577   3.5828774 #U00:ca
    74      4      2    0.29269500   4.9955151   1.6603978   3.2519424 #U00:c
    75      4      3   -0.26081100   5.9651782   2.0290866   3.8918626 #U00:o
    76      4      6   -0.32780000   4.5104823   2.3302690   2.2501326 #U00:oh
    77      4      7    0.03365900   0.7064491   2.9800181   1.0496491 #U00:hc
    78      4      7    0.03365900   0.7043966   1.5325251   0.3663923 #U00:hc
    79      4      7    0.03365900   2.0225403   2.4380196   0.3196787 #U00:hc
    80      4      8    0.06509300   1.8975249  -1.6993438   2.7859320 #U00:ha
    81      4      8    0.06237000   2.7239917  -2.7924282   4.7079437 #U00:ha
    82      4      8    0.06230100   4.6704533  -2.1186624   5.7210099 #U00:ha
    83      4      8    0.06323000   5.5857342  -0.0473843   5.1458134 #U00:ha
    84      4      9    0.22177600   4.9530375   3.0364898   2.1460119 #U00:ho
    85      5      1    0.02251800  12.5654710   1.0664713   0.8599806 #U00:c3
    86      5      2    0.26273500  13.0334671   1.6759762   2.1623335 #U00:c
    87      5      3   -0.26654000  12.7292030   1.4176344   3.2648872 #U00:o
    88      5      4   -0.27756100  13.9009856   2.7229745   1.8550367 #U00:os
    89      5      5    0.09861200  14.4824777   3.3831092   2.9525251 #U00:ca
    90      5      5   -0.03027200  13.9379366   4.5781023   3.2840229 #U00:ca
    91      5      5   -0.05959500  14.4801516   5.2596573   4.3950188 #U00:ca
    92      5      5   -0.06126400  15.5979147   4.8370932   5.0332505 #U00:ca
    93      5      5   -0.04617100  16.1586579   3.6297672   4.6634813 #U00:ca
    94      5      5    0.07770600  15.6423953   2.8904423   3.5828774 #U00:ca
    95      5      2    0.29269500  16.3149069   1.5851022   3.2519424 #U00:c
    96      5      3   -0.26081100  17.2845701   1.2164134   3.8918626 #U00:o
    97      5      6   -0.32780000  15.8298742   0.9152310   2.2501326 #U00:oh
    98      5      7    0.03365900  12.0258409   0.2654819   1.0496491 #U00:hc
    99      5      7    0.03365900  12.0237885   1.7129749   0.3663923 #U00:hc
   100      5      7    0.03365900  13.3419321   0.8074804   0.3196787 #U00:hc
   101      5      8    0.06509300  13.2169168   4.9448438   2.7859320 #U00:ha
   102      5      8    0.06237000  14.0433836   6.0379282   4.7079437 #U00:ha
   103      5      8    0.06230100  15.9898452   5.3641624   5.7210099 #U00:ha
   104      5      8    0.06323000  16.9051260   3.2928843   5.1458134 #U00:ha
   105      5      9    0.22177600  16.2724294   0.2090102   2.1460119 #U00:ho
   106      6      1    0.02251800  22.0063501  -1.0664713   4.7681648 #U00:c3
   107      6      2    0.26273500  21.5383541  -1.6759762   3.4658120 #U00:c
   108      6      3   -0.26654000  21.8426181  -1.4176344   2.3632583 #U00:o
   109      6      4   -0.27756100  20.6708355  -2.7229745   3.7731087 #U00:os
   110      6      5    0.09861200  20.0893434  -3.3831092   2.6756204 #U00:ca
   111      6      5   -0.03027200  20.6338845  -4.5781023   2.3441226 #U00:ca
   112      6      5   -0.05959500  20.0916695  -5.2596573   1.2331267 #U00:ca
   113      6      5   -0.06126400  18.9739064  -4.8370932   0.5948950 #U00:ca
   114      6      5   -0.04617100  18.4131632  -3.6297672   0.9646641 #U00:ca
   115      6      5    0.07770600  18.9294258  -2.8904423   2.0452681 #U00:ca
   116      6      2    0.29269500  18.2569142  -1.5851022   2.3762030 #U00:c
   117      6      3   -0.26081100  17.2872510  -1.2164134   1.7362829 #U00:o
   118      6      6   -0.32780000  18.7419469  -0.9152310   3.3780129 #U00:oh
   119      6      7    0.03365900  22.5459802  -0.2654819   4.5784963 #U00:hc
   120      6      7    0.03365900  22.5480326  -1.7129749   5.2617532 #U00:hc
   121      6      7    0.03365900  21.2298890  -0.8074804   5.3084668 #U00:hc
   122      6      8    0.06509300  21.3549043  -4.9448438   2.8422135 #U00:ha
   123      6      8    0.06237000  20.5284375  -6.0379282   0.9202018 #U00:ha
   124      6      8    0.06230100  18.5819760  -5.3641624  -0.0928644 #U00:ha
   125      6      8    0.06323000  17.6666951  -3.2928843   0.4823321 #U00:ha
   126      6      9    0.22177600  18.2993917  -0.2090102   3.4821336 #U00:ho
   127      7      1    0.02251800  22.6199957   4.3119713  10.3963103 #U00:c3
   128      7      2    0.26273500  22.1519996   4.9214762   9.0939574 #U00:c
   129      7      3   -0.26654000  22.4562637   4.6631344   7.9914037 #U00:o
   130      7      4   -0.27756100  21.2844811   5.9684745   9.4012542 #U00:os
   131      7      5    0.09861200  20.7029890   6.6286092   8.3037658 #U00:ca
   132      7      5   -0.03027200  21.2475301   7.8236023   7.9722681 #U00:ca
   133      7      5   -0.05959500  20.7053151   8.5051573   6.8612721 #U00:ca
   134      7      5   -0.06126400  19.5875520   8.0825932   6.2230404 #U00:ca
   135      7      5   -0.04617100  19.0268088   6.8752672   6.5928096 #U00:ca
   136      7      5    0.07770600  19.5430713   6.1359423   7.6734135 #U00:ca
   137      7      2    0.29269500  18.8705598   4.8306022   8.0043485 #U00:c
   138      7      3   -0.26081100  17.9008966   4.4619134   7.3644283 #U00:o
   139      7      6   -0.32780000  19.3555925   4.1607310   9.0061584 #U00:oh
   140      7      7    0.03365900  23.1596257   3.5109819  10.2066418 #U00:hc
   141      7      7    0.03365900  23.1616782   4.9584749  10.8898987 #U00:hc
   142      7      7    0.03365900  21.8435345   4.0529804  10.9366123 #U00:hc
   143      7      8    0.06509300  21.9685499   8.1903438   8.4703589 #U00:ha
   144      7      8    0.06237000  21.1420831   9.2834282   6.5483472 #U00:ha
   145      7      8    0.06230100  19.1956215   8.6096624   5.5352811 #U00:ha
   146      7      8    0.06323000  18.2803406   6.5383843   6.1104775 #U00:ha
   147      7      9    0.22177600  18.9130373   3.4545102   9.1102791 #U00:ho
   148      8      1    0.02251800  13.1791165   2.1790287   6.4881261 #U00:c3
   149      8      2    0.26273500  13.6471126   1.5695238   7.7904790 #U00:c
   150      8      3   -0.26654000  13.3428486   1.8278656   8.8930326 #U00:o
   151      8      4   -0.27756100  14.5146312   0.5225255   7.4831822 #U00:os
   152      8      5    0.09861200  15.0961232  -0.1376092   8.5806706 #U00:ca
   153      8      5   -0.03027200  14.5515821  -1.3326023   8.9121683 #U00:ca
   154      8      5   -0.05959500  15.0937972  -2.0141573  10.0231643 #U00:ca
   155      8      5   -0.06126400  16.2115603  -1.5915932  10.6613960 #U00:ca
   156      8      5   -0.04617100  16.7723034  -0.3842672  10.2916268 #U00:ca
   157      8      5    0.07770600  16.2560409   0.3550577   9.2110229 #U00:ca
   158      8      2    0.29269500  16.9285525   1.6603978   8.8800879 #U00:c
   159      8      3   -0.26081100  17.8982156   2.0290866   9.5200081 #U00:o
   160      8      6   -0.32780000  16.4435198   2.3302690   7.8782780 #U00:oh
   161      8      7    0.03365900  12.6394865   2.9800181   6.6777946 #U00:hc
   162      8      7    0.03365900  12.6374340   1.5325251   5.9945377 #U00:hc
   163      8      7    0.03365900  13.9555777   2.4380196   5.9478241 #U00:hc
   164      8      8    0.06509300  13.8305623  -1.6993438   8.4140775 #U00:ha
   165      8      8    0.06237000  14.6570292  -2.7924282  10.3360891 #U00:ha
   166      8      8    0.06230100  16.6034907  -2.1186624  11.3491553 #U00:ha
   167      8      8    0.06323000  17.5187716  -0.0473843  10.7739589 #U00:ha
   168      8      9    0.22177600  16.8860749   3.0364898   7.7741573 #U00:ho

Velocities

     1   0.0000000   0.0000000   0.0000000
     2   0.0000000   0.0000000   0.0000000
     3   0.0000000   0.0000000   0.0000000
     4   0.0000000   0.0000000   0.0000000
     5   0.0000000   0.0000000   0.0000000
     6   0.0000000   0.0000000   0.0000000
     7   0.0000000   0.0000000   0.0000000
     8   0.0000000   0.0000000   0.0000000
     9   0.0000000   0.0000000   0.0000000
    10   0.0000000   0.0000000   0.0000000
    11   0.0000000   0.0000000   0.0000000
    12   0.0000000   0.0000000   0.0000000
    13   0.0000000   0.0000000   0.0000000
    14   0.0000000   0.0000000   0.0000000
    15   0.0000000   0.0000000   0.0000000
    16   0.0000000   0.0000000   0.0000000
    17   0.0000000   0.0000000   0.0000000
    18   0.0000000   0.0000000   0.0000000
    19   0.0000000   0.0000000   0.0000000
    20   0.0000000   0.0000000   0.0000000
    21   0.0000000   0.0000000   0.0000000
    22   0.0000000   0.0000000   0.0000000
    23   0.0000000   0.0000000   0.0000000
    24   0.0000000   0.0000000   0.0000000
    25   0.0000000   0.0000000   0.0000000
    26   0.0000000   0.0000000   0.0000000
    27   0.0000000   0.0000000   0.0000000
    28   0.0000000   0.0000000   0.0000000
    29   0.0000000   0.0000000   0.0000000
    30   0.0000000   0.0000000   0.0000000
    31   0.0000000   0.0000000   0.0000000
    32   0.0000000   0.0000000   0.0000000
    33   0.0000000   0.0000000   0.0000000
    34   0.0000000   0.0000000   0.0000000
    35   0.0000000   0.0000000   0.0000000
    36   0.0000000   0.0000000   0.0000000
    37   0.0000000   0.0000000   0.0000000
    38   0.0000000   0.0000000   0.0000000
    39   0.0000000   0.0000000   0.0000000
    40   0.0000000   0.0000000   0.0000000
    41   0.0000000   0.0000000   0.0000000
    42   0.0000000   0.0000000   0.0000000
    43   0.0000000   0.0000000   0.0000000
    44   0.0000000   0.0000000   0.0000000
    45   0.0000000   0.0000000   0.0000000
    46   0.0000000   0.0000000   0.0000000
    47   0.0000000   0.0000000   0.0000000
    48   0.0000000   0.0000000   0.0000000
    49   0.0000000   0.0000000   0.0000000
    50   0.0000000   0.0000000   0.0000000
    51   0.0000000   0.0000000   0.0000000
    52   0.0000000   0.0000000   0.0000000
    53   0.0000000   0.0000000   0.0000000
    54   0.0000000   0.0000000   0.0000000
    55   0.0000000   0.0000000   0.0000000
    56   0.0000000   0.0000000   0.0000000
    57   0.0000000   0.0000000   0.0000000
    58   0.0000000   0.0000000   0.0000000
    59   0.0000000   0.0000000   0.0000000
    60   0.0000000   0.0000000   0.0000000
    61   0.0000000   0.0000000   0.0000000
    62   0.0000000   0.0000000   0.0000000
    63   0.0000000   0.0000000   0.0000000
    64   0.0000000   0.0000000   0.0000000
    65   0.0000000   0.0000000   0.0000000
    66   0.0000000   0.0000000   0.0000000
    67   0.0000000   0.0000000   0.0000000
    68   0.0000000   0.0000000   0.0000000
    69   0.0000000   0.0000000   0.0000000
    70   0.0000000   0.0000000   0.0000000
    71   0.0000000   0.0000000   0.0000000
    72   0.0000000   0.0000000   0.0000000
